Protein IDs	Only identified by site
Q96HN2-2;H0Y8B3	
Q96HP0;K7EP20;K7EP51	
Q96HQ2;Q96HQ2-2	
Q96HR3;Q96HR3-2	
Q96HR8;Q96HR8-2	
Q96HR9;A8MXN1;A8MWX0	
Q96HS1;Q96HS1-2;F5GXG4	
Q96HU1;Q96HU1-2;B0QY80	
Q96HV5;H7BXL1;F8WDE2	
Q96HW7;Q96HW7-2;Q96HW7-3;Q96HW7-4;F8WAA7	
Q96HY3;G3V361;G3V226	+
Q96HY6;A0A0A0MRX2;Q96HY6-2	
Q96HY7;H7C1J3;C9JWN1;H7C149	
Q96I23	
Q96I24;Q96I24-2	
Q96I25;Q5W010;Q5W011;Q5W012;H0Y6J6	
Q96I34	
Q96I36	
Q96I45;V9GYN2	
Q96I51;Q96I51-3;Q96I51-2;A0A087WT38	
Q96I59;Q96I59-2;E9PRK2;H0YE96;H0YEL9	
Q96I99;Q96I99-2;E9PDQ8;H0Y852	
Q96IF1;H0YJL9	
Q96IG2;J3KTA1;Q96IG2-2;J3QKL3	
Q96II8;Q96II8-2;Q96II8-3;Q96II8-4;E9PD99;H7C0F9;F8WFB5	
Q96IJ6;Q96IJ6-2;A0A087WUI8;F8WD54;C9JAH0;C9J255	
Q96IK1;Q96IK1-2;C9JNZ5;H7C5I4;Q8IYS8	
Q96IR2	
Q96IR7	
Q96IU4;F8W9U3;B4DQI4;Q96IU4-2	
Q96IV0;Q96IV0-5;Q96IV0-3	
Q96IX5	
Q96IY1;Q5SY74;Q96IY1-2;Q5SY76	
Q96IY4;A0A087WSY5;Q96IY4-2	
Q96IZ0;H0YI16;H0YHP5;A0A0B4J260;F8W1M8	
Q96IZ5;Q96IZ5-2;H0Y6F9;Q96IZ5-3	
Q96IZ7;Q96IZ7-2;H7C5Q0	
Q96J01;Q96J01-2;D6RGZ2;D6REC9;H7C0C5	
Q96J02;Q96J02-2;Q96J02-3;H0YBS9;H0YBA4	
Q96J84;Q96J84-2;B4DN67;Q96J84-3;Q5W0F9;Q5W0G0	
Q96J88-3;Q96J88;Q96J88-2;F5H4H1	
Q96J92;Q96J92-3;K7ENT7;Q96J92-2	
Q96JA1;Q96JA1-2	
Q96JB2;Q96JB2-2;A0A087WYY9;A0A087WTH9	
Q96JB5;Q96JB5-4;Q96JB5-2;J3QQY1;Q96JB5-3;J3QRM1;J3QS62;J3QL86;J3KRK4;J3KS63;J3KRI2;J3QL95;J3KTA5	
Q96JB6	
Q96JC1;Q96JC1-2;H3BTU0	
Q96JC9;F8WFA5;Q96CJ1;F8WF04;F8WCI9;B4DWJ3	
Q96JE9;Q96JE9-2;Q96JE9-3	
Q96JF0;Q96JF0-2;H7BY52	
Q96JG6;Q96JG6-3;H0Y7Q2;H7BZP1;Q96JG6-2;C9JA29;F8WDT1;F2Z3F0	
Q96JG8;Q96JG8-2;Q96JG8-4;Q96JG8-3	
Q96JH7	
Q96JH8;Q96JH8-1;Q96JH8-2;F8WEM1	
Q96JI7;C4B7M2;Q96JI7-3;Q96JI7-2;H0YLK7;H0YN34;H0YKY8;A0A075B718;H0YLR8;H0YLK0;H0YM73;H0YN96	
Q96JJ7;Q96JJ7-2;B4DIE3;H3BPB3;H3BT89;H3BVI1;H3BRY0	
Q96JK2;Q96JK2-3;Q96JK2-2;Q8TBB7;G3V3S1	
Q96JM2-3;Q96JM2;Q96JM2-2;H3BLX4;U3KQ68;U3KQU3;H0Y6H9	
Q96JM3;S4R3K0	
Q96JM7;Q96JM7-2;E9PI01;E9PLL7	
Q96JQ0	
Q96JQ2;G3V3D8;G3V4C0	
Q96JX3;U3KQE4;Q96JX3-2;Q5JVM6;Q96JX3-3	
Q96JY6;Q96JY6-5;Q96JY6-3;A0A087WVI1;C9JS55;Q96JY6-4;C9JSR2;C9J0X3;C9K0F0;C9J760;Q96JY6-2;B3KPU0;E5RGS7;H0YBP7;A0A087WXJ0;F8WFB8;A0A087WU48;A0A087WUQ1;H7C1D1	
Q96K12;Q96K12-2;H0YIE0	
Q96K17;E9PL10;Q96K17-2;Q96K17-3	
Q96K19;Q96K19-2;Q96K19-3;E9PP55;Q96K19-5;Q96K19-4;Q96K19-6;E9PNG8	
Q96K21-3	
Q96K37;H7C1I0;Q96K37-2;A0A0C4DGZ3;C9JK45	
Q96K49;Q96K49-2;H7C0B3;H7C1G1	
Q96K58;Q96K58-2;C9JCJ0	
Q96K62;M0QZ57;M0R1I4	
Q96K76-2;Q96K76-3	+
Q96K76-4;Q96K76	
Q96K83;J3KTI4;H7BYU6;J3QQI2;J3QRW6;J3KSZ4	
Q96KA5;Q96KA5-2	
Q96KB5;Q96KB5-2;E5RFX4	
Q96KC2	
Q96KC8;Q5T1X2	
Q96KD3-3	+
Q96KF7;V9GYL2;V9GYF9	
Q96KG9-2;Q96KG9;E9PS17;Q96KG9-3;E9PK59;Q96KG9-4;Q96KG9-5;Q96KG9-6;E9PPN3;A0A0A0MQX4;H0YCI6;H0YDH0	
Q96KM6	
Q96KN1	
Q96KN2;J3KRP0	
Q96KP1;Q2MDF5	
Q96KP4;Q96KP4-2;J3QKT2;J3KSV5;A0A087WYZ1;J3QKQ0;J3QRD0;J3QR27;J3QLU1;J3QL02;A0A087WVS2;J3KRD5;J3QQN6;J3QRA8;J3QRH4;J3KSS4;J3QRP4;J3KRJ8	
Q96KQ4;G3V5J1;H0YJL1;G3V3S2;G3V2L3	
Q96KR1;H0Y8W1	
Q96KR6	
Q96L58	
Q96L91;Q96L91-3;Q96L91-5;Q96L91-2;Q96L91-4;A0A0A0MR70	
Q96L92;Q96L92-3;Q96L92-2;A0A0C4DFU6;Q96L92-4;H7C603;O60759;C9JSM2;O60759-2	
Q96L93;Q96L93-4;Q96L93-5;Q96L93-6;Q96L93-2;A0A0A0MRC9;H0Y534	
Q96L94;Q96L94-2	
Q96L96	
Q96LA8;Q96LA8-2	
Q96LB3;Q96LB3-2;E5RIF0;E5RH29;E5RGX6;E5RJK3	
Q96LD4;Q96LD4-2;K7EJ63	
Q96LD8;H3BTK5	
Q96LJ7;H0YNC2	
Q96LL9	
Q96LR5;C9J180;F8WF15;F8W8F0	
Q96LR9-2;Q96LR9	
Q96LT7;Q96LT7-2	
Q96LT9;Q96LT9-2;H0YEB8;X6RLP6;E9PPV2	
Q96LW7-2	
Q96LX8	
Q96LZ7;Q96LZ7-2;A0A0A0MSD2;A0A0C4DFM4;Q96LZ7-4;C9JGB2;Q96LZ7-3;H7C2J3;C9JUD5;F8WFC3	
Q96M27	+
Q96M27-3;Q96M27-2;Q96M27-5;Q96M27-4	
Q96MC6	
Q96ME1-4;Q96ME1;Q96ME1-2;H0Y6I6;Q96ME1-3	
Q96MF6;Q96MF6-3;Q96MF6-2;H0YHF1;H0YHW3	
Q96MF7;E5RFJ1;E5RIM1;A0A087WTZ8;E5RHW9;H0YB96;E5RK09;E5RG00	
Q96MG7	
Q96MG8;F5H1M8;Q96MG8-2;H0YBU4;E5RGG7	
Q96MH2;K7ESM2;K7ELS4;K7EJA3;K7ERG7	
Q96MK3;Q71MG5;K7EIV7	
Q96MM6;Q5JX83	
Q96MP8;Q96MP8-2	
Q96MT3	
Q96MT8;Q96MT8-3;Q96MT8-2;Q96MT8-4;D6RAY6;H0Y900;H0YAE6;D6R9Q4;H0YAL1	
Q96MU8;Q96MU8-3;Q96MU8-2	
Q96MW1;Q86WV7;Q96MW1-2;K7ER24	
Q96MW5;H3BQV3;H3BSH5;A0A087X1T3;H3BMQ9;J3QRV3	
Q96N03;Q96N03-2	
Q96N21;I3L4S7	
Q96N21-2	
Q96N46;Q96N46-3;Q96N46-2;F8WDH5;F8WDA3;C9JCY7;C9JBA2;C9J974	
Q96N64;Q96N64-3;Q96N64-2	
Q96N66;Q96N66-2;Q96N66-3;A9C4B8;M0R1Z5;H7C2M4;C9J4E9;A0A0G2JNX6	
Q96N67;Q96N67-5;Q96N67-6;Q96N67-3;Q96N67-2;Q96N67-4;H0Y7L2;A0A0C4DGY6;Q96N67-7	
Q96N76;Q96N76-2	
Q96NA2;I3L1U0;Q96NA2-2	
Q96NB2;R4GMR9;R4GN74;R4GNC2;R4GN63;R4GMW0;A0A0C4DGR6	
Q96NB3	
Q96NC0;R4GNG8;R4GMX9	
Q96NL6;D6RBP0;Q96NL6-2;Q96NL6-3;D6RBA6	
Q96NL8	
Q96NM4-4;Q96NM4;Q96NM4-2;Q96NM4-3	
Q96NT0;F8WCZ3;B8ZZ99;Q96NT0-2	
Q96NT1	
Q96NT5;Q96NT5-2	
Q96NU7;H0YI62	
Q96NW4;K7ELM1;K7EIH4;K7EPM2;K7EIN0;K7ENE0;V9GYL8;A0A087WX52	
Q96NY7;Q96NY7-2	
Q96P11-2;Q96P11;Q96P11-4;Q96P11-5;Q96P11-3;Q63ZY6;Q63ZY6-5;Q63ZY6-4;Q63ZY6-2;Q63ZY6-6	
Q96P16;A0A0C4DGQ6;Q96P16-3;K7EP82;K7ER50;K7EQR8	
Q96P47;Q96P47-2;Q96P47-4;Q96P47-3;Q96P47-6;C9J975;H0Y873	
Q96P48;Q96P48-3;Q96P48-1;E7EU13;Q96P48-2;Q96P48-4;Q96P48-7;A0A0A0MSJ2;Q96P48-5;F8WBT0;F5GWN4;F5GWQ2;H0YGD1	
Q96P50;Q96P50-1;Q96P50-4	
Q96P53;A0A087WZX3	
Q96P70;Q5SVH5	
Q96PC3-4;Q96PC3;Q96PC3-2;F8W8K9;G5E966;B8ZZZ1;Q96PC3-3	
Q96PD2;Q96PD2-2;C9JIW6	
Q96PD5;Q96PD5-2;M0R2W8;M0QYW3	
Q96PE1;Q96PE1-2;H7C1L1;Q96PE1-3	
Q96PE2;H0YFZ8;REV__Q8WY22	
Q96PE3-3;Q96PE3;Q96PE3-2;Q96PE3-4;B8ZZB2	
Q96PE7;H7BZS7;F5GZ54	
Q96PK6;Q96PK6-2;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74;Q96PK6-3;Q96PK6-4	
Q96PL5;X6R4N5	
Q96PM5;Q96PM5-6;Q96PM5-7;Q96PM5-2;Q96PM5-3;Q96PM5-4;Q96PM5-8;D6RAF6;H0YAI4;Q96PM5-5	
Q96PM9;Q96PM9-1;F8VRY0;H0YI55;Q96PM9-2;Q96PM9-3;H0YIX3;F8VWV6;F8VSJ1;F8VQ24	
Q96PP9	
Q96PQ7-3;Q96PQ7;Q96PQ7-5;Q96PQ7-4;Q96PQ7-6;Q96PQ7-2;H0Y9Y5	
Q96PU4;Q96PU4-2;A0A0A0MSQ3;B1AL33	
Q96PU5;Q96PU5-5;Q96PU5-3;Q96PU5-2;Q96PU5-6;Q96PU5-7;Q96PU5-9;Q96PU5-4;K7ERN1;K7ENS6;K7EQC5;K7EN51	
Q96PU8;Q96PU8-9;Q96PU8-8;Q96PU8-6;Q96PU8-3;Q96PU8-5;H0YG47;F5GXS8;F5GYM3;F5H8C8;F5H5U6;H0YFB7;F5GYT7	
Q96PV0;Q96PV0-3;Q96PV0-2;A0A0A0MQZ2;B7ZCA0;Q96PV0-4	
Q96PV6-2;Q96PV6;A0A0G2JNN3;A0A087WTE7;C9JMY0;A0A087WUE4;E7EWC7	
Q96PV7;Q96PV7-3	
Q96PY5-3;Q96PY5;C9IZY8	
Q96PY6-6;Q96PY6-3;Q96PY6;Q96PY6-2;Q96PY6-4;Q96PY6-5;H0Y8M6;D6RBG5	
Q96PZ0;E7EUH7;H0Y863	
Q96PZ2;E9PR18;E9PNQ0	
Q96Q05;Q96Q05-3;Q96Q05-2;H0YBR0	
Q96Q06-2;Q96Q06	
Q96Q07;Q96Q07-3;Q96Q07-2;H7C5Z6;A0A0A0MSF4;A0A0A0MSF2;C9J8E4	
Q96Q11;Q96Q11-2;C9JRS7;F8W8C3;Q96Q11-3	
Q96Q15;J3KRA9;Q96Q15-2;Q96Q15-3;Q96Q15-4;H3BQN7;I3L0W2;I3L400;I3L144;E9PNP6;A0A087WXM7;Q6P435;H3BR09;H3BPS6	
Q96Q27;Q96Q27-2;G3V2Z2;G3V4B2;G3V484;G3V3P8	
Q96Q42;Q96Q42-3;H0Y696;Q96Q42-2;J3KQ43;J3KQ33	
Q96Q45;Q96Q45-5;Q96Q45-2;Q96Q45-3;A0A087WWU1;F2Z329;Q96Q45-4	
Q96Q83;E9PSA5;H0YDH4;E9PN35;E9PRD0;E9PRJ2;Q96Q83-2	
Q96Q89;Q96Q89-4;Q96Q89-3;Q96Q89-2;Q96Q89-5	
Q96QB1;Q96QB1-6;Q96QB1-1;Q96QB1-4	
Q96QC0	
Q96QD8;Q96QD8-2;F8VUY8;F8VQW8	
Q96QD9;Q96QD9-3;H9KVC6;Q96QD9-4;H9KVD1;H9KVC1;H9KVD5	
Q96QE2;E9PE47	
Q96QE5;J3KTG7;Q96QE5-4	
Q96QG7;Q96QG7-2;E9PR67	
Q96QH2;Q96QH2-2	
Q96QK1;I3L4S0;I3L4P4	
Q96QR1	
Q96QR8	
Q96QU8;Q96QU8-2;I3L0S8;H3BPG8;I3L2K0;H3BR41	
Q96QV1;Q96QV1-2	
Q96QZ7-6;Q96QZ7-2;Q96QZ7;Q96QZ7-3;Q96QZ7-5;Q96QZ7-7;Q96QZ7-4;H7C4U7;H7C535	
Q96R05	
Q96R06;K7ELG0;J3KTQ0	
Q96RD7;Q96RD7-2	
Q96RE7;K7ELC5;K7ENW4	
Q96RF0-2;Q96RF0;Q96RF0-3	
Q96RK4;Q96RK4-2;Q96RK4-3;H3BSL2	
Q96RL1;Q96RL1-2;Q96RL1-3;Q96RL1-4;D6RC40;D6RCQ3;Q96RL1-5;D6R9M3;D6RDZ5	
Q96RL7;Q96RL7-2;Q96RL7-4;Q96RL7-3;H0Y7P8;H0YF78;A0A0B4J247	
Q96RN5;Q96RN5-3;Q96RN5-2;G3V1P5;F8WDM6;F2Z2B7;C9JM58;C9JLN7;C9JZV5;C9JGN2;C9J1I1	
Q96RP7;Q96RP7-2	
Q96RP9;C9IZ01;C9JA25;H7C5M4	
Q96RP9-2	+
Q96RQ3;E9PHF7;F5GYT8;E9PG35;G5E9X5;F8WDI3	
Q96RQ9;Q96RQ9-2;M0QYW8	
Q96RR4;Q96RR4-3;Q96RR4-2;Q96RR4-7;Q96RR4-6;Q96RR4-5;Q96RR4-4;F5GZ00;F5H4I7	
Q96RS0;E5RJW7	
Q96RS6;Q96RS6-2;Q96RS6-3;E5RGX7	
Q96RT1;Q96RT1-8;Q96RT1-5;Q96RT1-3;Q96RT1-2;Q96RT1-7;Q96RT1-9;Q96RT1-6;Q96RT1-4;B4DIP2;Q96NW7-3;H0Y9E8;H0YA04;B1AKT2	
Q96RT6	+
Q96RT7;Q96RT7-2;Q96RT7-3;E7EQL8;H7C358;H7C2H5	
Q96RU2;Q96RU2-3;H0YG96;F5GZ74;H0YFX3;F5H2G4;H0YH19;H0YFA0;F5H6Q3;H0YFD7	
Q96RU2-2;B4E3L3;G3V1N5	
Q96RU3;Q96RU3-3;B7ZL14;Q96RU3-4	
Q96RU3-2;Q96RU3-5;H0Y7W6	
Q96RW7;Q96RW7-2;Q96RW7-3;Q5TCP6	
Q96RY7;Q96RY7-2;I3L0Y8;H3BTA5;H3BNC5	
Q96S06;H3BSB7;B4DFZ0;H3BQC9;H3BUN8	
Q96S15-2;Q96S15	
Q96S16;H3BVG3;H3BMF2;Q96S16-2	
Q96S19;A0A087WYU2;Q96S19-3;Q96S19-5;Q96S19-4;H3BNB2;Q96S19-6;H3BS73;H3BRT2;H3BNT3;H3BQ55;H3BMF3;Q96S19-2	
Q96S38;Q96S38-2;F6RJM5;F5H7T0;A0A087X1U5	
Q96S44;Q5JZ02	
Q96S52;Q96S52-2	
Q96S55;Q96S55-2;Q96S55-3;Q96S55-4	
Q96S59;Q96S59-2;Q96S59-3	
Q96S66;Q96S66-2;Q96S66-3;Q96S66-4;Q5T1P5	
Q96S82;H3BV23;H3BUV9;H3BSQ2;H3BSE0	
Q96S90;Q96S90-2	
Q96S94;A0A0C4DGC4;F2Z3J5;Q96S94-2;Q96S94-3;J3QSH2;A0A0A0MSF3;J3KRL1;C9J148	
Q96S96	
Q96S97;C9JZL8;C9J5M0;C9JC07;C9JJV6	
Q96S99;K7ELB8;K7EIX0	
Q96SB4;Q96SB4-3;H3BLV9;Q5R363;Q96SB4-4;D6RBF8;D6RBM8;H0Y932	
Q96SB8;Q96SB8-2;C9JMN1;A0A0A0MRY1;C9JEF0;A0A087WWI9	
Q96SI1;Q96SI1-2;V9GYY8;K7EIF1;K7EPF0;K7EQS3;K7EM48;K7EN63	
Q96SI9;Q96SI9-2;E9PKQ0;Q5JPA5	
Q96SK2;Q96SK2-2;Q96SK2-3;C9JYX1;Q96SK2-4;C9J5K4	
Q96SL4	
Q96SM3	
Q96SN7;C9JUY6;C9J5L2;C9J2H9;C9JQR7	
Q96SN8;Q96SN8-3;Q96SN8-2;Q96SN8-4;A0A0A0MRG9;B1AMJ5;F8WCI3;Q5JTU8;F8WF55;C9K0C9;F8WBJ0	
Q96ST2;Q96ST2-3;Q96ST2-2;B8ZZB6;H7C0U1	
Q96ST3;H3BP90;H3BNZ3;H3BT34;H3BQ76;H3BQ88;H3BNA0;H3BQL7;H3BMA2	
Q96ST8;A0A0C4DGP8;K7EJF0;Q96ST8-3;K7EPU8;K7EQI2;Q96ST8-2	
Q96SU4;Q96SU4-7;Q96SU4-2;Q96SU4-3;Q96SU4-5;Q96SU4-4;A0A096LPC8;H0YE19;E9PK98;E9PKX6;H0YCW0;E9PJ80;E9PLH0;E9PNR1	
Q96SW2;Q96SW2-2;J3QT87;J3QT51	
Q96SZ5	
Q96SZ6;Q96SZ6-6;Q96SZ6-3;Q96SZ6-2;Q96SZ6-5;Q96SZ6-4;H0Y721	
Q96T21;Q96T21-2;Q96T21-3;Q5HYY5	
Q96T23;Q96T23-2;H0YER1;Q96T23-3;H0YCN2;H7C306;H0YDG9;H0YEX0	
Q96T49;Q96T49-2	
Q96T51;Q96T51-2;Q96T51-3;J3KPP6;H0YAC8;H0Y9Y8	
Q96T58;F6WRY4;H0Y5U7	
Q96T60;M0QYH2;A0A0D9SFL2;Q96T60-2;M0R3C8;M0QYI1;A0A0D9SEV0;M0R000;A0A0D9SFD6;M0QX49;M0R097	
Q96T66;Q96T66-2;Q96T66-3;D6R975;D6RGH7;D6RHV4;D6REC8;D6RGG8	
Q96T76;Q96T76-8;Q96T76-9;Q96T76-5;H0Y746;Q5T454;Q96T76-7;H7C1W5;F8WCH8;H0Y7V3;H7C0A9	
Q96TA1;Q96TA1-2	
Q96TA2;Q96TA2-3;Q96TA2-2;Q96I63;R4GNA5;Q5T8D1;Q5T8D2	
Q96TC7;H0YMB1;Q96TC7-2;H0YLG5;H0YNE5;H0YLV7	
Q99081;Q99081-3;B4DGI9;F5GY10;Q99081-4;Q99081-2;B4DZP2;H0YNP8;H0YNQ5;H3BRK2;H3BNF4	
Q99250;Q99250-2;F6U291	
Q99424;C9J0G0;C9JY29;H7C4Q2;H7C4Y2	
Q99426;K7EK42	
Q99426-2;K7EP07;K7EQH0;K7ER04	+
Q99436;Q5TBG5;Q99436-2	
Q99442;F8WF48;F8WCJ7	
Q99447;Q99447-3;Q99447-4;Q99447-2;I3L1R7;I3L1L9;I3L2Q1;I3L3V9;I3L1C4;I3L1F9;I3L102	
Q99453	
Q99459	
Q99460;A0A087WW66;Q99460-2;H7BZR6;C9J9M4;H7C378;F8WCE3	
Q99466;Q99466-2	
Q99467	
Q99470;K7ELI9	
Q99471;H3BPF6;Q99471-3;H3BMQ1;Q99471-2;F8VNW6;F8VQZ2	
Q99487;Q5SY01;Q5SY00	
Q99489;Q99489-4;Q99489-2;Q99489-3	
Q99496;X6RFN3;Q99496-2	
Q99497;K7ELW0;K7EN27	
Q99500	
Q99504;Q99504-4;Q99504-5;Q99504-2;Q99504-3;B1APR7	
Q99519;E9PIF4	
Q99523;Q99523-2	
Q99536;Q99536-3;Q99536-2;K7ERT7;K7ESA3;K7ENX2;K7EM19;K7EJM4;K7ER81	
Q99538;Q99538-2;Q99538-3;G3V4E4;G3V2T4;G3V5B2;G3V4P5;G3V3Z4;G3V263;A0A0E3D6N4;H0YJN9	
Q99541;Q5SYF5;Q5SYF3;Q5SYF4	
Q99542;F8W1C3;Q99542-3;A6ND33;B4DNP3	
Q99543;Q99543-2;H7C3L7;F2Z3N9;C9IZ83;F2Z3H0	
Q99549;Q99549-2;A0A0A0MT47;H0Y6J1	
Q99567;J3KMX1;I3L245;I3L4K7;I3L2W3	
Q99570;D6RJ98;D6RAC3;D6RBB7	
Q99572;Q99572-6;Q99572-4;Q99572-8	
Q99574;H7C5T9;C9JQU8;C9JDY5	
Q99575;E5RK39	
Q99576;Q5JRJ0;E7EWD5;Q99576-4;Q5JRJ2;D6RD92;D6R9J1	+
Q99576-3;D6RDZ7;D6RD37;D6RAX8;D6RBL1;D6RDZ9;D6RCK9	
Q99583	
Q99584	
Q99593;Q99593-3;Q99593-2	
Q99594;B5MCM0;H7C4A7	
Q99595	
Q99598	
Q99608	
Q99613;B5ME19;H3BPE4;H3BPE3;H3BTY8	
Q99613-2	+
Q99614;H0YB37;REV__Q9BYX2-6;REV__Q9BYX2-5;REV__Q9BYX2-4;REV__Q9BYX2-2;REV__Q9BYX2	
Q99615;Q99615-2;K7ESP1;K7EPP7;K7ER44;K7EJV7;K7EJL5;K7EN19;K7ELJ8;K7EJE9;K7EK03;K7EJ24;K7EQ73	
Q99622;U3KQ85;F5GXW5;U3KQ07	
Q99623;J3KPX7;F5GY37;Q99623-2;F5GWA7;F5H3X6;F5H0C5;F5H2D2;U3KPZ5	
Q99627;E9PGT6;Q99627-2;H7C3S9;F8WEF2	
Q99633;Q5T9P7;Q5T9P8;M0R3G1	
Q99643;Q99643-5;Q99643-3	
Q99650;Q99650-2;H0Y8W9;H0YAD1;H0Y9E3	
Q99653;H0YNG9;H0YKE7;F5GX29;H0YLY7;H0YLX1	
Q99661;Q99661-2;Q5JR91;Q5JR89	
Q99666;H7BZ48	
Q99674;Q99674-4;Q99674-5;Q99674-2	
Q99683;Q99683-2;O43283;H7C459;O43283-5;O43283-4	
Q99689;J3KTR6	
Q99698;Q99698-2;A0A0A0MRZ6;Q99698-3	
Q99700;Q99700-4;H0YH87;V9GY86;Q99700-2;F8VQP2;Q99700-5;F8VRK6;F8W0B5;F8VVY6;S4R3J6;F8VZC1	
Q99704;Q99704-3;Q99704-2;H7C093	
Q99707;Q99707-2;B1ANE3	
Q99712;C9J0W5;F8VW46;C9JTX1;F8VX74;A8MTZ5;E7EWV2;A8MVK1;E7EPG3	
Q99714;Q99714-2;Q5H928	
Q99715;D6RGG3;Q99715-4;A0A087X0A8;Q99715-2;H0Y4P7	
Q99717;D6RBB4;D6RIZ9;D6R9D4;H0YAK7	
Q99719;E7EX32;E7EQM7;E7EPG2;A0A087WWZ5	+
Q99720;Q99720-4;Q99720-5;Q99720-3;Q99720-2;Q5T1J1	
Q99726;C9JM13;C9JV68	
Q99733;Q99733-2;C9J6D1;A8MXH2;E9PS34;E9PNJ7;E9PNW0;E9PJJ2;H0YCI4;E9PP22;E9PKI2	
Q99735;Q99735-2	
Q99747;Q99747-2;J3KTJ6;J3QS28;J3QKW4	
Q99757;M0QXH0;F8WDN2	
Q99766;Q99766-3;Q99766-2	
Q99784-5;Q99784;Q99784-3;F5H810;H0YFB9;F5GZQ2;F8W870	
Q99788;Q99788-2	
Q99797	
Q99798;A2A274	
Q99805	
Q99808	+
Q99808-2	
Q99811	
Q99828;Q99828-2	
Q99829;F2Z2V0;B0QZ18;A6PVH9;E7ENH5;Q5JX58;Q5JX59;Q5JX60;Q5JX45;Q5JX56;Q5JX55;Q5JX61;Q5JX52;Q5JX54;Q5JX57;E7EV27;H0Y524;Q5JX53	
Q99832;Q99832-3;Q99832-4;Q99832-2;F8WAM2;F8WBP8;A0A0D9SG95	
Q99871;Q99871-3;Q99871-2;A6NDA1;H7BZF8	
Q99873-2;Q99873;Q99873-4;H7C2I1;Q99873-3;E9PKG1;A0A087X1W2;E9PIX6;E9PQ98;H0YDE4;E9PNR9;E9PMW9;E9PI83;Q9NR22;E9PMZ2;Q9NR22-2	
Q99880;Q96A08	+
Q99941;Q99941-2;H0Y7D7	
Q99942	
Q99943	
Q99958	
Q99959-2;Q99959;B8QGS9;A0A087WXY2	
Q99961;Q99961-3;Q99961-2;M0R0I3;M0QYE0;M0R2K6	
Q99962	
Q99963;Q99963-4;Q99963-3;Q99963-2;H3BRH8	
Q99969;C9J8S2	
Q99972;B6V6K7	
Q99983	
Q99985;Q99985-2	
Q99986;H0YJ50;H0YJJ9;H0YJF7	
Q99988;A0A0A0MTT8	
Q99996-3;Q99996-2;Q99996-6;Q99996;A0A0A0MRF6;Q99996-5;A0A0A0MRE9;H7BYL6;A0A087WX84;Q99996-4;Q6PJH3;H7BZV6;H0Y6Q0	
Q99999	
Q9BPU6;E7EWB4;E9PHT0;E7ESV0	
Q9BPU9	
Q9BPW8;H7C2U6;F8WCR5;C9JDV8	
Q9BPX3;H0Y9Z8;D6RA93	
Q9BPX5	
Q9BPX7;Q9BPX7-2;C9K0L6;C9JF90	
Q9BPY8;Q9BPY8-3;Q9BPY8-2	
Q9BPZ3;D6RA77;D6R9Y1	
Q9BPZ7;Q9BPZ7-2;Q9BPZ7-3;Q9BPZ7-4;B1AMA5;E9PGB8;Q9BPZ7-5;Q9BPZ7-6;B1AMA6;H0Y866;B1AMB1;H0Y7F8;B1AMB2	
Q9BQ04;E9PLB0;E9PM61;U3KQD5	
Q9BQ24;G3V5D6;G3V2M2	+
Q9BQ24-2;R4GN42	
Q9BQ39;S4R3V4;S4R3G6	
Q9BQ51;Q9BQ51-3;Q9BQ51-2	
Q9BQ52;G5E9D5;Q9BQ52-4;E7ES68;Q9BQ52-3;Q9BQ52-2;V9GYS7;H7C2I4;J3QRS2;V9GYU5;J3QL08;J3QLK4;V9GZ72;J3QQT1	
Q9BQ61;K7ELS0;K7ERU7;K7EN60	
Q9BQ67;M0QX71	
Q9BQ69	
Q9BQ70;H3BQ53;H3BTU3;Q9H7D3;H3BSP8;H3BMJ8;Q9H384;H3BSS3;H3BS87;H3BR53;H3BRP4	
Q9BQ95;Q9BQ95-2;J3KTF5;Q9BQ95-4;K7EPL5;K7EN32;Q9BQ95-3;K7EJI1;K7EIK2;K7EJG5	
Q9BQA1;H0Y711;Q9BQA1-2	
Q9BQA9;Q9BQA9-2;J3QRG5;J3KSJ5;J3KTF4;J3QKS6;J3QRZ2;J3QLB7;J3QQQ4;H0Y2X1;J3QKZ6;J3KTI1;J3KSB6;J3KS78;J3QS53	
Q9BQB4;Q9BQB4-2	
Q9BQB6;I3L3B4;F8W9H0;E9PLN8;Q9BQB6-3;Q9BQB6-2;H0YD56	
Q9BQC3;Q9BQC3-2;H0YCR5;E9PLL2;E9PMH7	
Q9BQC6	
Q9BQE4;E9PJB8;E9PN30	
Q9BQG0;Q9BQG0-2;I3L1L3;I3L2H8;I3L311	
Q9BQG2;E7EM93	
Q9BQI0;Q9BQI0-3;Q9BQI0-2;A6PVM9;Q5JUP3;Q9BQI0-4	
Q9BQI4;Q9BQI4-2	
Q9BQJ4	
Q9BQK8;H0Y5E1	
Q9BQK8-2	
Q9BQL6;Q9BQL6-4;Q9BQL6-2;G3V1L6;Q5JWV4;Q9BQL6-3	
Q9BQP7;Q5QPE8;Q5QPE7	
Q9BQQ3;Q9BQQ3-3;C9J0V5;Q9BQQ3-2;C9J5S6;H7C0J2;B4E1H8;C9J9V9	
Q9BQS8;Q9BQS8-4;Q9BQS8-3;Q9BQS8-2;C9J2W6;H7BZ74	
Q9BQT8;Q9BQT8-2;A0A087WY12	
Q9BR39;Q9BR39-2;Q8WXH2-2	
